paper_id,paper_link
933455,https://ieeexplore.ieee.org/document/933455/
933456,https://ieeexplore.ieee.org/document/933456/
933457,https://ieeexplore.ieee.org/document/933457/
933459,https://ieeexplore.ieee.org/document/933459/
933460,https://ieeexplore.ieee.org/document/933460/
933462,https://ieeexplore.ieee.org/document/933462/
933463,https://ieeexplore.ieee.org/document/933463/
933464,https://ieeexplore.ieee.org/document/933464/
933465,https://ieeexplore.ieee.org/document/933465/
933466,https://ieeexplore.ieee.org/document/933466/
933470,https://ieeexplore.ieee.org/document/933470/
933471,https://ieeexplore.ieee.org/document/933471/
933474,https://ieeexplore.ieee.org/document/933474/
938367,https://ieeexplore.ieee.org/document/938367/
938369,https://ieeexplore.ieee.org/document/938369/
938370,https://ieeexplore.ieee.org/document/938370/
938372,https://ieeexplore.ieee.org/document/938372/
938373,https://ieeexplore.ieee.org/document/938373/
938374,https://ieeexplore.ieee.org/document/938374/
938376,https://ieeexplore.ieee.org/document/938376/
944654,https://ieeexplore.ieee.org/document/944654/
944656,https://ieeexplore.ieee.org/document/944656/
944670,https://ieeexplore.ieee.org/document/944670/
944671,https://ieeexplore.ieee.org/document/944671/
953471,https://ieeexplore.ieee.org/document/953471/
953472,https://ieeexplore.ieee.org/document/953472/
953473,https://ieeexplore.ieee.org/document/953473/
953475,https://ieeexplore.ieee.org/document/953475/
953477,https://ieeexplore.ieee.org/document/953477/
953478,https://ieeexplore.ieee.org/document/953478/
953481,https://ieeexplore.ieee.org/document/953481/
953484,https://ieeexplore.ieee.org/document/953484/
953487,https://ieeexplore.ieee.org/document/953487/
953488,https://ieeexplore.ieee.org/document/953488/
962283,https://ieeexplore.ieee.org/document/962283/
962285,https://ieeexplore.ieee.org/document/962285/
962286,https://ieeexplore.ieee.org/document/962286/
962288,https://ieeexplore.ieee.org/document/962288/
962289,https://ieeexplore.ieee.org/document/962289/
962292,https://ieeexplore.ieee.org/document/962292/
972135,https://ieeexplore.ieee.org/document/972135/
972137,https://ieeexplore.ieee.org/document/972137/
972139,https://ieeexplore.ieee.org/document/972139/
972140,https://ieeexplore.ieee.org/document/972140/
972141,https://ieeexplore.ieee.org/document/972141/
972142,https://ieeexplore.ieee.org/document/972142/
972143,https://ieeexplore.ieee.org/document/972143/
972145,https://ieeexplore.ieee.org/document/972145/
972147,https://ieeexplore.ieee.org/document/972147/
972149,https://ieeexplore.ieee.org/document/972149/
972150,https://ieeexplore.ieee.org/document/972150/
972151,https://ieeexplore.ieee.org/document/972151/
972152,https://ieeexplore.ieee.org/document/972152/
972153,https://ieeexplore.ieee.org/document/972153/
972154,https://ieeexplore.ieee.org/document/972154/
974540,https://ieeexplore.ieee.org/document/974540/
974542,https://ieeexplore.ieee.org/document/974542/
974544,https://ieeexplore.ieee.org/document/974544/
974545,https://ieeexplore.ieee.org/document/974545/
974548,https://ieeexplore.ieee.org/document/974548/
974550,https://ieeexplore.ieee.org/document/974550/
982416,https://ieeexplore.ieee.org/document/982416/
982417,https://ieeexplore.ieee.org/document/982417/
982418,https://ieeexplore.ieee.org/document/982418/
982422,https://ieeexplore.ieee.org/document/982422/
982423,https://ieeexplore.ieee.org/document/982423/
982429,https://ieeexplore.ieee.org/document/982429/
982431,https://ieeexplore.ieee.org/document/982431/
987077,https://ieeexplore.ieee.org/document/987077/
987078,https://ieeexplore.ieee.org/document/987078/
987079,https://ieeexplore.ieee.org/document/987079/
987080,https://ieeexplore.ieee.org/document/987080/
987081,https://ieeexplore.ieee.org/document/987081/
987084,https://ieeexplore.ieee.org/document/987084/
987085,https://ieeexplore.ieee.org/document/987085/
987086,https://ieeexplore.ieee.org/document/987086/
987087,https://ieeexplore.ieee.org/document/987087/
987088,https://ieeexplore.ieee.org/document/987088/
987089,https://ieeexplore.ieee.org/document/987089/
987090,https://doi.org/10.1109/4.987090
987092,https://ieeexplore.ieee.org/document/987092/
987098,https://ieeexplore.ieee.org/document/987098/
991384,https://ieeexplore.ieee.org/document/991384/
991385,https://ieeexplore.ieee.org/document/991385/
991388,https://ieeexplore.ieee.org/document/991388/
997845,https://ieeexplore.ieee.org/document/997845/
997846,https://ieeexplore.ieee.org/document/997846/
997849,https://ieeexplore.ieee.org/document/997849/
997850,https://ieeexplore.ieee.org/document/997850/
997862,https://ieeexplore.ieee.org/document/997862/
access.2023.3244127,https://doi.org/10.1109/access.2023.3244127
access.2023.3264531,https://doi.org/10.1109/access.2023.3264531
ams57822.2023.10062313,https://doi.org/10.1109/ams57822.2023.10062313
bcicts54660.2023.10310717,https://doi.org/10.1109/bcicts54660.2023.10310717
bcicts54660.2023.10310734,https://doi.org/10.1109/bcicts54660.2023.10310734
bcicts54660.2023.10311037,https://doi.org/10.1109/bcicts54660.2023.10311037
cicc.2019.8780375,https://doi.org/10.1109/cicc.2019.8780375
icmmt.2012.6230014,https://doi.org/10.1109/icmmt.2012.6230014
icmmt.2018.8563676,https://doi.org/10.1109/icmmt.2018.8563676
iws52775.2021.9499563,https://doi.org/10.1109/iws52775.2021.9499563
jssc.2005.847327,https://doi.org/10.1109/jssc.2005.847327
jssc.2011.2104553,https://doi.org/10.1109/jssc.2011.2104553
jssc.2013.2265494,https://doi.org/10.1109/jssc.2013.2265494
jssc.2017.2689031,https://doi.org/10.1109/jssc.2017.2689031
jssc.2017.2759116,https://doi.org/10.1109/jssc.2017.2759116
lmwc.2010.2056675,https://doi.org/10.1109/lmwc.2010.2056675
lmwc.2015.2390534,https://doi.org/10.1109/lmwc.2015.2390534
lmwt.2023.3259106,https://doi.org/10.1109/lmwt.2023.3259106
mwsym.2004.1338936,https://doi.org/10.1109/mwsym.2004.1338936
tmtt.2022.3223953,https://doi.org/10.1109/tmtt.2022.3223953
tmtt.2023.3289070,https://doi.org/10.1109/tmtt.2023.3289070
tmtt.2024.3367882,https://doi.org/10.1109/tmtt.2024.3367882
tthz.2022.3220596,https://doi.org/10.1109/tthz.2022.3220596
twios.2017.7869771,https://doi.org/10.1109/twios.2017.7869771
wamicon.2019.8765440,https://doi.org/10.1109/wamicon.2019.8765440
